,box,angry,disgust,fear,happy,sad,surprise,neutral
279,"[458, 216, 175, 211]",0.1,0.0,0.2,0.13,0.14,0.01,0.42
280,"[459, 216, 175, 210]",0.07,0.0,0.22,0.22,0.14,0.01,0.34
281,"[456, 212, 171, 214]",0.05,0.0,0.09,0.48,0.07,0.0,0.3
282,"[457, 211, 172, 214]",0.07,0.0,0.13,0.43,0.1,0.01,0.26
283,"[459, 212, 170, 214]",0.09,0.0,0.15,0.27,0.13,0.01,0.36
284,"[463, 211, 176, 215]",0.06,0.0,0.14,0.42,0.12,0.0,0.25
285,"[466, 215, 175, 211]",0.06,0.0,0.13,0.42,0.11,0.0,0.27
286,"[468, 214, 175, 213]",0.07,0.0,0.07,0.62,0.07,0.0,0.16
287,"[469, 215, 175, 211]",0.11,0.0,0.09,0.56,0.08,0.0,0.16
288,"[469, 215, 176, 212]",0.12,0.0,0.12,0.43,0.11,0.0,0.21
289,"[469, 217, 176, 211]",0.03,0.0,0.03,0.72,0.05,0.0,0.17
290,"[468, 216, 177, 214]",0.05,0.0,0.05,0.6,0.07,0.0,0.23
291,"[468, 215, 177, 215]",0.05,0.0,0.05,0.63,0.08,0.0,0.19
292,"[467, 214, 177, 215]",0.03,0.0,0.03,0.77,0.05,0.0,0.1
293,"[467, 213, 178, 217]",0.04,0.0,0.05,0.66,0.08,0.0,0.18
294,"[463, 210, 177, 219]",0.05,0.0,0.05,0.65,0.08,0.0,0.17
295,"[470, 213, 178, 215]",0.03,0.0,0.04,0.72,0.05,0.0,0.16
296,"[472, 216, 175, 212]",0.02,0.0,0.05,0.61,0.1,0.0,0.22
297,"[471, 215, 177, 214]",0.03,0.0,0.05,0.52,0.09,0.0,0.31
298,"[472, 216, 176, 212]",0.01,0.0,0.04,0.57,0.07,0.0,0.3
299,"[474, 215, 172, 211]",0.01,0.0,0.04,0.73,0.04,0.0,0.17
300,"[476, 214, 172, 212]",0.01,0.0,0.04,0.77,0.03,0.0,0.15
301,"[475, 209, 177, 218]",0.01,0.0,0.03,0.8,0.03,0.0,0.12
302,"[474, 209, 176, 218]",0.01,0.0,0.02,0.87,0.01,0.0,0.09
303,"[471, 211, 179, 219]",0.02,0.0,0.06,0.63,0.06,0.0,0.22
304,"[468, 212, 180, 218]",0.02,0.0,0.09,0.44,0.09,0.0,0.35
305,"[468, 212, 180, 218]",0.03,0.0,0.09,0.52,0.09,0.0,0.28
306,"[471, 208, 180, 222]",0.09,0.0,0.09,0.47,0.1,0.0,0.25
307,"[476, 208, 178, 219]",0.06,0.0,0.07,0.63,0.06,0.0,0.18
308,"[485, 211, 175, 214]",0.04,0.0,0.08,0.59,0.09,0.0,0.19
309,"[492, 203, 176, 219]",0.04,0.0,0.1,0.57,0.09,0.0,0.19
310,"[498, 204, 174, 214]",0.04,0.0,0.11,0.58,0.07,0.0,0.19
311,"[500, 201, 173, 211]",0.04,0.0,0.08,0.6,0.07,0.0,0.21
312,"[502, 198, 172, 213]",0.06,0.0,0.18,0.41,0.06,0.0,0.29
