,box,angry,disgust,fear,happy,sad,surprise,neutral
265,"[635, 645, 34, 43]",0.33,0.01,0.11,0.08,0.26,0.02,0.2
266,"[551, 577, 32, 43]",0.58,0.02,0.07,0.06,0.18,0.03,0.06
267,"[634, 645, 35, 45]",0.27,0.0,0.14,0.11,0.26,0.05,0.17
268,"[624, 273, 155, 189]",0.37,0.0,0.18,0.01,0.33,0.01,0.11
269,"[621, 273, 154, 189]",0.31,0.0,0.26,0.0,0.29,0.02,0.13
270,"[639, 636, 38, 47]",0.28,0.0,0.1,0.05,0.43,0.01,0.13
271,"[568, 262, 157, 189]",0.39,0.03,0.12,0.01,0.25,0.0,0.19
272,"[536, 231, 165, 210]",0.32,0.02,0.06,0.01,0.35,0.02,0.23
273,"[595, 558, 41, 54]",0.24,0.03,0.06,0.06,0.33,0.11,0.17
274,"[596, 556, 37, 48]",0.38,0.01,0.06,0.08,0.37,0.04,0.05
275,"[598, 558, 31, 42]",0.21,0.03,0.09,0.1,0.36,0.09,0.12
276,"[580, 555, 39, 50]",0.41,0.01,0.08,0.08,0.31,0.06,0.06
277,"[757, 619, 31, 41]",0.3,0.0,0.08,0.09,0.38,0.02,0.12
278,"[560, 553, 29, 39]",0.26,0.0,0.06,0.19,0.25,0.13,0.11
279,"[578, 564, 37, 50]",0.47,0.02,0.1,0.03,0.23,0.05,0.09
280,"[614, 547, 37, 48]",0.31,0.0,0.08,0.07,0.34,0.05,0.16
281,"[674, 607, 59, 82]",0.2,0.0,0.06,0.04,0.33,0.03,0.34
282,"[1095, 116, 19, 29]",0.14,0.0,0.09,0.09,0.38,0.03,0.28
283,"[518, 556, 28, 40]",0.25,0.01,0.09,0.08,0.26,0.15,0.15
284,"[631, 233, 208, 242]",0.27,0.0,0.22,0.04,0.28,0.02,0.17
285,"[653, 237, 171, 214]",0.12,0.0,0.09,0.01,0.37,0.0,0.4
286,"[593, 543, 29, 39]",0.28,0.0,0.09,0.04,0.31,0.13,0.14
287,"[623, 237, 182, 217]",0.09,0.0,0.03,0.06,0.37,0.0,0.45
288,"[642, 237, 169, 210]",0.52,0.0,0.1,0.01,0.11,0.01,0.26
289,"[486, 193, 230, 254]",0.47,0.01,0.09,0.0,0.21,0.0,0.22
290,"[606, 233, 167, 205]",0.11,0.0,0.08,0.0,0.5,0.0,0.3
291,"[529, 210, 157, 196]",0.25,0.24,0.05,0.05,0.23,0.0,0.18
292,"[654, 244, 161, 202]",0.11,0.0,0.14,0.1,0.39,0.01,0.26
293,"[473, 192, 206, 244]",0.44,0.09,0.07,0.0,0.22,0.0,0.18
294,"[633, 239, 167, 201]",0.28,0.0,0.13,0.07,0.25,0.01,0.26
295,"[610, 214, 181, 223]",0.2,0.0,0.15,0.01,0.33,0.0,0.31
296,"[639, 225, 167, 206]",0.1,0.0,0.15,0.01,0.59,0.0,0.14
297,"[619, 229, 150, 181]",0.38,0.09,0.05,0.01,0.18,0.01,0.29
298,"[463, 190, 218, 251]",0.58,0.04,0.1,0.01,0.18,0.0,0.09
299,"[501, 199, 211, 243]",0.32,0.01,0.13,0.02,0.33,0.0,0.19
300,"[503, 191, 177, 218]",0.15,0.49,0.04,0.01,0.12,0.0,0.19
301,"[442, 182, 195, 229]",0.14,0.17,0.08,0.03,0.09,0.01,0.48
302,"[462, 189, 223, 268]",0.26,0.01,0.13,0.02,0.21,0.0,0.36
